time,open,high,low,close,"BTC.D, CRYPTOCAP: Open","BTC.D, CRYPTOCAP: High","BTC.D, CRYPTOCAP: Low","BTC.D, CRYPTOCAP: Close",MA,Smoothing Line,MA,Smoothing Line,MA,Smoothing Line,EMA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Rolling POC,Volume,Volume MA
1624320000,1261663608084.0105,1342120944989.475,1126826866739.7566,1269744699353.2422,46.958355771873066,48.014146454708985,46.523947772048714,48.014146454708985,1881459623305.858,1914663826184.6707,1809709328497.0608,1828770039078.4949,1647004791839.5862,1677915755092.1104,1780673467187.4756,1803095336600.8801,NaN,NaN,NaN,NaN,262300363374.38367,186072499337.47003
1624406400,1271079261236.8245,1394559315667.5784,1237964779021.8206,1338207270051.7397,47.96948444183954,48.259047658076156,46.90575963767251,47.16299556257496,1862854415134.268,1898406845910.959,1802115776335.428,1819768739240.187,1630475256097.8103,1662102255427.3438,1768013986809.774,1791401553337.178,NaN,NaN,NaN,NaN,190910682215.6042,185373004896.78168
1624492800,1339006398457.628,1415895159701.6685,1278080557718.36,1375676100477.0244,47.15700495519675,47.38820722317678,46.71647286673648,47.22937074319923,1843326478831.9836,1880973544375.0833,1795199579039.807,1811276580838.4297,1614227089828.3936,1646143866894.3604,1756469107232.459,1779757404635.605,NaN,NaN,NaN,NaN,144300440156.21567,180691225781.94965
1624579200,1376649929012.9363,1417459835239.2542,1240040859230.1746,1262637912635.8577,47.2066625696209,47.29095833307827,46.817255461668005,46.899206784211096,1822729615365.0498,1862325419383.8445,1783298995011.9055,1801982378693.853,1594723577852.7622,1629003770547.161,1745354049134.321,1768289619468.5103,NaN,NaN,NaN,NaN,173162114423.80594,179854761359.44635
1624665600,1262228394514.5012,1307755540827.84,1198287103061.7793,1280080869626.679,46.90806029875822,47.25852691547965,46.884274993233305,47.25852691547965,1799936136088.2832,1842061253745.0884,1770592852371.864,1792183306251.2136,1574563593701.2207,1610857044931.8474,1731006557058.6987,1755861931998.573,NaN,NaN,NaN,NaN,153858431221.95154,180407177517.13904
1624752000,1280812187365.322,1380079486086.743,1255931513421.814,1364948074017.898,47.23277374323662,47.778270391073434,47.18650091788583,47.63817906847249,1777902650949.4897,1821349859273.815,1759165865634.755,1782074613678.7524,1554261006990.133,1591991698951.276,1719500751453.0608,1743741538483.4023,NaN,NaN,NaN,NaN,138519466693.80023,178363477998.32434
1624838400,1365358327532.7332,1420300271523.0955,1332106281822.9744,1380373742323.1272,47.646230424147674,47.66609405522391,46.597337093671264,46.83189435089736,1756687740101.6765,1800116524267.2964,1748348874992.972,1771321233410.2612,1535846006915.165,1573276468272.5723,1709690899652.0784,1732391325539.6277,NaN,NaN,NaN,NaN,150638496714.70563,173144603424.31143
1624924800,1380702639481.708,1485176195072.8906,1365466261305.114,1436833011572.1357,46.830805800794685,47.01455018835244,46.25806464603311,46.84465457096513,1735762461553.182,1778603720811.536,1736411040087.4521,1759563525619.7903,1520433386898.72,1555662107814.6216,1702329761797.023,1722370804292.0928,NaN,NaN,NaN,NaN,169981333257.9321,169679560560.10165
1625011200,1437026388577.513,1472519201162.3093,1360415422825.424,1434969349553.942,46.82982689174646,46.91737779874291,45.77502504785594,45.77502504785594,1717188054538.682,1757495408646.2625,1723762827651.822,1747656292147.7737,1503024467008.9353,1538116227546.0596,1694794989317.1963,1713178865967.1272,NaN,NaN,NaN,NaN,164843749542.1867,168416768599.87088
1625097600,1436130026395.966,1444464923434.139,1327174225672.25,1364305899957.4873,45.774575870434155,46.20328406624314,45.53437692581097,46.07687046979996,1694539286015.2832,1736416038631.6626,1710492809548.7273,1735636283583.1462,1487884361185.383,1521372272092.5007,1686587446173.4895,1704315059369.248,NaN,NaN,NaN,NaN,156209725231.06705,167876974912.59592
1625184000,1364053784248.453,1392720241879.2078,1319306327749.2131,1380156253088.3147,46.06682078135881,46.47389343934348,45.73707988173043,45.92265877475258,1675389921000.8345,1715913492641.9314,1695851326798.8499,1722973375815.9653,1474970105845.1409,1505904883343.3809,1676952455868.759,1695194191535.7517,NaN,NaN,NaN,NaN,144034529119.60742,166813873342.3498
1625270400,1380475165056.67,1433016904247.817,1354482992720.6409,1415889329389.48,45.910046902523085,46.13312562959102,45.718056718695586,45.92468635264149,1656310556123.4468,1695838055846.2856,1683973815317.7544,1710098363880.9219,1459050579695.9207,1490286782127.5608,1668954568930.3674,1686447650667.2903,NaN,NaN,NaN,NaN,109277286399.5362,163934152853.37338
1625356800,1416017365679.0276,1484696483063.0676,1394880767320.3792,1449143104298.5693,45.91898667217402,46.22697192116625,45.410217796220664,45.65999098668576,1638570366951.3445,1676399636925.918,1669145464346.1616,1696645248732.6638,1445161081649.9368,1475244881968.3528,1662913320213.4067,1678602873849.329,NaN,NaN,NaN,NaN,115391700080.10718,160356388805.61774
1625443200,1448680935145.2808,1461030538164.685,1357943277919.2583,1389489077873.812,45.664392980102335,45.72799085558871,45.283261041558404,45.46867012495246,1621411112452.3318,1657244248508.648,1653601527005.2947,1682612988603.3582,1432900150289.2388,1461129971408.6482,1656294212605.252,1671166653434.6367,NaN,NaN,NaN,NaN,125417208829.11754,158293555991.60657
1625529600,1389812760052.4011,1465891169071.9102,1377774166863.3958,1427294792716.951,45.47055162170015,45.55368680764308,44.904168860251644,44.96944200235589,1607493939947.782,1639835179295.1477,1638567114300.7305,1668227849553.759,1422766671504.5957,1448342204773.964,1650051489866.4539,1664128265578.5757,NaN,NaN,NaN,NaN,133565386043.80415,156878404531.548
1625616000,1426931046488.1292,1476244989292.672,1403171236092.2485,1420607405388.836,44.973742488895994,45.16752659424909,44.55039637650911,44.72150838438342,1593920047776.6274,1623541204650.3062,1622068326033.0947,1653471249400.608,1412411549556.7678,1436365319701.5654,1644352916077.1497,1657536482411.4336,NaN,NaN,NaN,NaN,133752051522.0207,156252008950.83978
1625702400,1418172753827.7283,1428239846191.8452,1320298264791.0332,1351792760860.505,44.79144596853911,45.613688957064284,44.561329666684095,45.613688957064284,1581358058874.2935,1608550705200.4756,1604559194336.5227,1637588325204.3613,1414735758285.808,1429155465896.313,1637267241654.6807,1650780068825.8494,NaN,NaN,NaN,NaN,145884738892.12106,155985657284.55576
1625788800,1351818485789.0095,1407986001763.9138,1313515075468.0261,1383556723424.7285,45.61366672435344,46.08072341003701,45.429200984392466,45.83564573959597,1571712508419.6934,1595179133494.1453,1589437328504.7122,1621646698036.0715,1412488063068.634,1423599664953.7534,1629749823953.344,1643769987201.681,NaN,NaN,NaN,NaN,134722567717.7079,156477159834.55063
1625875200,1383785849240.7786,1408648849710.69,1340795055272.142,1367320726386.1516,45.83917491920957,46.175410392107786,45.61103890590493,45.972709318482934,1562823360992.2031,1583461583202.1196,1572223805744.7102,1605371153783.9546,1411651552136.995,1419616960681.5007,1622500611683.093,1636680195362.1516,NaN,NaN,NaN,NaN,109049171446.6193,154391852885.1148
1625961600,1367683633934.5498,1413993312620.3687,1352590456631.1196,1391267365717.7476,45.96063878038489,46.218564767934694,45.90931300613822,46.170769429249354,1558371723853.231,1573637139983.2095,1559481940571.9656,1589554119038.2017,1410268501464.75,1416500807609.2505,1615664306795.7905,1629674899173.3645,NaN,NaN,NaN,NaN,93204196371.1061,147451181962.6698
1626048000,1392478598859.4363,1419940572297.688,1319551973259.1965,1345633006384.0325,46.150160501954716,46.43111638925966,45.79340190216978,46.13741642588079,1555218004902.43,1565896731408.37,1545293339837.0212,1574199121798.987,1412753970314.8545,1415251861844.452,1609247135172.9019,1622865644506.5437,NaN,NaN,NaN,NaN,110486964620.5212,139860512024.97665
1626134400,1345128640391.7356,1367114573576.2632,1294440267495.2925,1321600660836.2268,46.14206400274996,46.655358557657145,45.73694752395196,46.441525495593424,1548689158452.779,1559362951324.0671,1529114781635.7466,1559110239258.8318,1411271242822.1316,1413924988837.0117,1601308362661.5366,1615679883891.5413,NaN,NaN,NaN,NaN,104208568795.5911,135525406353.97603
1626220800,1321754067056.3923,1353290008517.7588,1264882491220.4026,1330958709376.8032,46.45058845363745,46.838918398128165,45.89477365886388,46.250396885885245,1541440603551.6765,1553308570350.4636,1515704501531.0913,1544363673864.1077,1406462179346.578,1411437385673.5337,1593176613345.3472,1608178793709.4766,NaN,NaN,NaN,NaN,115486248277.98726,134084696760.0646
1626307200,1330635596130.9395,1369105105339.808,1257319439920.4888,1299965884692.209,46.2631387996292,46.423421825275504,45.466768390948715,45.96666309712592,1533083980046.0288,1547360694161.229,1501874623849.9453,1530293837485.1545,1399578817840.854,1407484529729.3071,1585830006525.4934,1600729197981.4822,NaN,NaN,NaN,NaN,114656089249.50836,131159395501.3497
1626393600,1300457328763.3398,1329838800107.6648,1248144591049.645,1267675832568.1167,45.98285168249978,46.63317388168923,45.500088313943564,46.45561052752703,1524268692246.4878,1540540087839.8804,1489855401709.6318,1516368529712.688,1392655315990.632,1402541458483.082,1577436852216.7122,1592965082726.5588,NaN,NaN,NaN,NaN,114662714452.42139,129199609662.8732
1626480000,1267816957075.4834,1303942355304.4226,1248026253977.9492,1277409037323.8005,46.44592090522111,46.86280110855233,45.96003355930694,46.2987772276048,1516390842229.753,1532774655305.3447,1477729730470.725,1502855807839.4285,1388309482062.3293,1397797466342.831,1568469819531.0632,1584799994994.727,NaN,NaN,NaN,NaN,98757438607.94383,127211508258.58037
1626566400,1282449854029.8633,1330940122185.2412,1258980713950.1267,1284200065710.0488,46.10834215060159,46.43169074303172,45.728524970976636,46.43169074303172,1510782639249.9993,1525193351464.7886,1473381406688.7764,1491709132850.0344,1385349359057.5566,1393648097247.7395,1560681960601.6921,1576760650197.0488,NaN,NaN,NaN,NaN,93190289027.62582,124339097874.2264
1626652800,1288835075216.5505,1303897105749.4868,1223984586723.3943,1243636597661.7905,46.2743554205896,46.61975672823264,45.88310668656574,46.509526115212445,1505379832045.3225,1517981197163.518,1464881355046.261,1481544503553.0684,1381839064108.5808,1389711752868.02,1552262785032.7673,1568594695142.2883,NaN,NaN,NaN,NaN,100468696234.00687,120863466023.03012
1626739200,1243823207128.2568,1260786976780.7856,1158485268048.1155,1199495239664.4707,46.50694451456369,47.440309211046774,46.22002690843989,46.59932626282781,1497627532173.2644,1510889907588.9653,1458680522302.5828,1472905683243.5957,1376019631988.5225,1385147712574.8542,1542706201155.653,1559965197146.7432,NaN,NaN,NaN,NaN,117033878155.2102,118472972453.6813
1626825600,1199867488974.1943,1342677922956.8694,1180679587779.4802,1304334701285.516,46.59092281669139,46.88260984387582,45.938463844552885,46.22681657042259,1490851344909.6672,1504206438121.601,1455037969456.2986,1465942196792.929,1368731022967.8389,1379675482705.849,1536147896952.4143,1552026097081.9668,NaN,NaN,NaN,NaN,146591169969.95984,117992044690.62595
1626912000,1304781778700.7612,1338570607765.7844,1278449505094.1577,1317567780012.3853,46.214923118462934,46.558228107649576,45.71012079927689,45.98731318905123,1483298712985.9856,1497588012272.8477,1453831898274.6956,1461162630353.7231,1363025551132.7668,1374125505514.8218,1529669953044.656,1544574049069.5298,NaN,NaN,NaN,NaN,114934148548.23459,116537025662.0573
1626998400,1317603508644.1868,1381048935733.6797,1294325790963.1453,1368988521263.171,45.98702528913635,46.397996619971536,45.731676445011416,46.13036909791212,1475478611180.9326,1490527206659.0344,1449312598209.1858,1456348868657.8052,1356371827155.4106,1368207612728.3513,1524797132804.952,1537981743648.004,NaN,NaN,NaN,NaN,122576436230.7297,117201983153.61697
1627084800,1369505418086.1987,1416451171322.3645,1352610392555.1174,1395195054898.2598,46.11604765290119,46.37334631507648,45.743393919409556,46.11956561057423,1468782034444.9688,1483207647138.9636,1445327648893.0032,1452438127427.1533,1352425988592.9763,1362947071349.893,1521244806198.9653,1532402764498.3245,NaN,NaN,NaN,NaN,128209915003.538,117842893899.78853
1627171200,1395627173118.169,1436222730026.4763,1359408500180.9102,1419578962555.226,46.11093758259919,46.83552353875821,46.11093758259919,46.83552353875821,1463516719498.0493,1476385484603.9207,1440272512785.5562,1448756525523.748,1348863168731.7266,1358252437143.8376,1518457197144.1296,1527754242046.9263,NaN,NaN,NaN,NaN,110502532773.92603,117097160097.02896
1627257600,1419485092920.3794,1613802699804.6802,1385020375844.4788,1461554381449.3384,46.824983832852574,47.83721394865115,46.824983832852574,47.83721394865115,1462999404912.0762,1470815096604.4023,1436829517033.8906,1445114835039.2666,1345262425541.4287,1353922433276.368,1521583279198.574,1525697254430.8088,NaN,NaN,NaN,NaN,232485581116.075,122043169850.6425
1627344000,1462330430892.5107,1550151432557.0764,1414900596329.4724,1527432687364.0564,47.80519447752985,48.49589698280089,47.80519447752985,48.49589698280089,1460544091275.5667,1466264172262.3184,1436857851094.7502,1441720025603.2773,1343720983617.4294,1350521950056.7217,1522519939964.4265,1524638149608.6814,NaN,NaN,NaN,NaN,170473893859.94876,123879261967.53891
1627430400,1526773954104.7368,1586606748110.7493,1488436447254.7422,1542897667312.0337,48.51868766807526,48.922134714938196,48.40931916452507,48.687513279630785,1461365078480.954,1463441465722.3228,1438202889620.1677,1439498083885.4739,1346014250520.5234,1349019383544.6555,1524621146788.896,1524632482002.0862,NaN,NaN,NaN,NaN,165494031483.40576,124859726597.10315
1627516800,1550191519092.5652,1593119728502.1726,1508020538774.8027,1558518547149.5154,48.439412933503924,48.83011458006104,47.86007389252258,48.184722108116276,1460220420658.06,1461729142964.941,1438852483705.6926,1438203050848.0117,1347729046383.9202,1348589271157.7437,1526867001927.0361,1525377321977.0696,NaN,NaN,NaN,NaN,126389068253.72542,124443051623.90402
1627603200,1558331989648.178,1648653316774.1619,1489056527825.2258,1620597691346.651,48.223520053842854,48.91390777632945,48.1850954368054,48.91390777632945,1460113173430.1187,1461048433751.355,1438661326596.4888,1437880813610.1982,1347234635910.0771,1348137726075.1882,1530859995856.4502,1527204879936.863,NaN,NaN,NaN,NaN,151378770742.1292,126559531588.67953
1627689600,1632795458829.6484,1668006433056.7346,1579188571628.968,1621108632374.2954,48.52581938023411,48.767362558389735,47.69480895180129,48.01847413927033,1461524129166.607,1460753378602.261,1438842328402.8157,1438283375883.9834,1349186123909.9268,1348487192020.101,1535356600354.82,1529922120076.1821,NaN,NaN,NaN,NaN,132826668678.75232,128540655204.06186
1627776000,1622587312092.6511,1698057362323.792,1554766328573.5847,1590688423708.0396,48.0138366487835,48.0138366487835,47.052549463305034,47.052549463305034,1463940386930.5078,1461432637733.2493,1437613028825.3171,1438434411430.0967,1351678596407.3687,1349550993482.5237,1540691051566.9175,1533511763906.4272,NaN,NaN,NaN,NaN,145025836699.7183,130267598808.02173
1627862400,1591105994162.8293,1637715534221.293,1543294424871.9421,1585966449404.476,47.04844368739091,47.060311953629615,46.35272125410354,46.35272125410354,1463767182496.1108,1461913058536.2808,1435109996295.9602,1437815832765.2551,1353611829907.582,1350904605624.2097,1543872182145.7495,1536965236652.868,NaN,NaN,NaN,NaN,135145989618.29556,131814469849.15694
1627948800,1585868009772.4587,1624149293803.1455,1512482460265.0227,1553347387464.4243,46.3545474748356,46.700128336211186,45.99698381644848,46.1489985924451,1462318416312.6526,1462332657667.1992,1433827367107.758,1436810809445.6685,1352333598711.89,1351380936653.4365,1546504218593.533,1540144897299.7563,NaN,NaN,NaN,NaN,137567758526.2072,132918545361.56792
1628035200,1554121447521.473,1650516918765.557,1519448429820.0732,1626275401700.7444,46.12793189702569,46.337003282361984,45.46523462254131,45.86860236733934,1461168285014.058,1462543679983.9868,1434538481264.841,1435986240379.3389,1350630923275.4795,1351130932194.1174,1549914471058.1895,1543401421885.9006,NaN,NaN,NaN,NaN,140989469357.86688,134235214366.98584
1628121600,1626524433091.9985,1708221838827.2444,1522355388137.816,1668592127030.4092,45.87158108405979,46.02778202823829,45.53157960666026,46.01516773518671,1462057584637.0413,1462650371078.0737,1435569288859.0288,1435331632470.5815,1350218081566.7256,1350826648651.6536,1555104876558.8142,1547302573443.5386,NaN,NaN,NaN,NaN,172211392965.65668,137112648292.64761
1628208000,1670042397230.6926,1768769684657.144,1607534678261.9556,1720008944536.0964,45.97722889437991,46.77062359434841,45.97722889437991,46.77062359434841,1464859804477.9602,1462834254587.5642,1439060327861.1633,1435621092277.7507,1351927808877.6846,1351193702060.3306,1562110280103.0217,1552238475663.3662,NaN,NaN,NaN,NaN,174679248354.14526,140908738779.95767
1628294400,1720357519901.362,1839823528484.422,1698778255359.51,1818005309817.0078,46.78995602211772,46.88917162913068,45.673234296477666,46.0953065890523,1470029462234.876,1464086710535.3174,1444424294401.503,1437483951898.8591,1357243857208.124,1353210420442.9285,1571215632508.9692,1558564194611.9006,NaN,NaN,NaN,NaN,211022277246.7844,146800338190.9156
1628380800,1818980307967.5122,1855140899719.4521,1728437721521.5251,1761788463987.5996,46.02560608239211,46.95651598214512,45.87386977458792,46.68520521709007,1476808468272.3892,1466984720927.2646,1446961734374.6648,1440110825352.2407,1363144189323.7375,1356521676736.5315,1580524657663.4114,1565884348962.4043,NaN,NaN,NaN,NaN,188359328901.37973,151194869824.28424
1628467200,1762392309371.0164,1876296001275.6877,1705504871973.31,1847956197367.59,46.66201372054367,47.09936686768789,46.49570032839861,46.99407612623215,1484268834689.3481,1471604830862.3228,1451868031872.643,1443576735473.8013,1369909408080.8074,1360984253851.29,1590222078765.4531,1573996925563.4207,NaN,NaN,NaN,NaN,196237687417.3561,155155060287.39154
1628553600,1849635407844.3137,1907613413915.2576,1782847215809.5337,1851773719815.0999,46.94576262897202,46.98373293751877,45.9499036788902,46.19626285505429,1492665420643.4807,1477726398063.6106,1457196704951.3005,1447902218692.2554,1380728273722.3252,1367565593808.3018,1600628352049.0532,1582874067725.298,NaN,NaN,NaN,NaN,189140072796.50906,157282505428.719
1628640000,1854902120832.081,1955360081058.1985,1839221749914.6965,1884406894592.816,46.11921488565449,46.268706704862474,44.87220575602669,45.35092535809187,1504930203364.8552,1485740477840.9897,1463657283202.9756,1452821609760.618,1394976171385.824,1376702453000.809,1612258900541.1562,1592669011997.2507,NaN,NaN,NaN,NaN,221994394600.87238,162635517731.3509
1628726400,1883501253481.5925,1940991005415.7974,1791395282753.2239,1843728568959.942,45.43036794253798,45.90518580663825,44.729084529127825,45.26039434223794,1515858837159.8196,1494906352825.9785,1467575831131.5823,1457451917106.6335,1406044781460.452,1386483229154.0234,1623037002340.3247,1602791675444.9421,NaN,NaN,NaN,NaN,210401454107.1823,167026768625.17352
1628812800,1842689110857.3723,2009726235826.2039,1823742836145.348,1991791950642.0142,45.279335763654,45.58389067143564,44.79165786810757,45.11764170294158,1527735458682.3103,1505091750907.9624,1473093781750.1985,1462678326581.7407,1416958027028.992,1396641495112.3462,1635715337864.452,1613766229584.7788,NaN,NaN,NaN,NaN,188520381822.57245,170042291966.12524
1628899200,1991864902647.8472,2035369598518.1777,1912566501145.098,1984738505295.1191,45.118501042958336,45.213675622514394,44.46754727048113,44.595828670108446,1540093653947.8887,1516256714759.6707,1478809166158.8425,1468066553438.9805,1430408539867.2903,1407897176697.3276,1648818756246.5413,1625450405138.6997,NaN,NaN,NaN,NaN,197803182405.0309,174407324447.68048
1628985600,1985049887118.488,2031198248291.0408,1904510815879.17,2004993387027.8838,44.59524154537684,44.904869592968275,43.84268018118411,44.06091756663094,1554562508097.1528,1528636132250.405,1486129643925.2334,1473853141233.767,1444533014123.6382,1420109122506.098,1661355788772.5903,1637418866349.9966,NaN,NaN,NaN,NaN,199356645337.0123,172750877658.72736
1629072000,2004987727235.4534,2073597848786.9343,1919508589953.586,1952356155517.566,44.063010195257775,44.704639346787026,43.55230458174596,44.18852127625033,1568432875351.1565,1541336666647.6655,1492587932009.841,1479639270995.1401,1457804555654.2737,1432674266888.8232,1674871921887.8147,1649903218195.936,NaN,NaN,NaN,NaN,214412873789.69,174947826655.21442
1629158400,1952881509384.6477,2042308730484.2942,1862771138575.5417,1888379467869.9304,44.178243679527014,44.797478007583976,43.39969623813648,44.45748940366448,1580873044530.3806,1554339508121.7776,1499373043027.492,1485998713374.3218,1468417852789.325,1444588795522.3237,1686919030366.3877,1662241822252.7532,NaN,NaN,NaN,NaN,222049164151.4236,177775583288.6153
1629244800,1888078152125.1467,1981621404547.135,1844081550401.7908,1907039852852.2285,44.451911606271786,45.06196349128081,43.643857332432674,44.05776283035575,1590801948719.8657,1566952806129.2886,1506858202186.6592,1492751597461.614,1477990158571.2585,1455722583205.302,1696581403290.3467,1673688349265.2844,NaN,NaN,NaN,NaN,206328414458.94513,181772550598.87628
1629331200,1907293427112.782,2034839945406.6724,1858938783020.7224,2006496620758.5105,44.061646217124064,44.425189685165606,43.47853868879548,43.795178751694536,1602048363604.7524,1579343748060.6614,1515727730790.0024,1500135310387.8462,1487960625775.1643,1466468597395.256,1707671847294.1606,1685016181941.5764,NaN,NaN,NaN,NaN,202584469239.6612,184332835523.75287
1629417600,2008381017652.7544,2126628291779.6555,1978677235141.1504,2093495219797.4521,43.757369568778984,44.30592593254665,43.660775399777954,44.29266818692133,1615691630971.6628,1591569572635.5635,1529574552968.1187,1508824292196.423,1500990685964.5425,1477975960251.6848,1721408124162.5376,1697146829348.5635,NaN,NaN,NaN,NaN,195033218648.3577,187443163022.23315
1629504000,2094536911183.252,2141061736777.0264,2033723734574.5742,2071863016637.6624,44.27493918476703,44.61787818347121,43.72470659994633,44.33077054008788,1630658460869.6194,1604014689739.256,1542943191589.526,1518895344112.36,1515279034101.0498,1490410318201.4731,1735167259002.357,1709820305899.828,NaN,NaN,NaN,NaN,198004544185.33438,190092098396.51398
1629590400,2071834374348.7866,2123679473086.9368,2018647967681.5857,2091471184585.487,44.334536572318065,44.762089860513946,43.84330612332024,44.29159701977268,1644471712246.4019,1616734423282.4604,1555497590165.0884,1530120253539.8794,1528562333600.2686,1503127656667.7383,1747905364382.1792,1722515325393.945,NaN,NaN,NaN,NaN,157611903992.05673,191215394115.20203
1629676800,2093148426582.0334,2188961159224.0828,2071205643775.6052,2135001273131.2021,44.26157399395242,44.49598513272382,43.38480751921405,43.604170821236806,1658557005769.622,1630285434692.4116,1568153009709.3247,1542379215044.4126,1542088831129.373,1516114714821.6165,1762366210114.7007,1735798953634.197,NaN,NaN,NaN,NaN,201285111281.46237,194401261752.96478
1629763200,2135201383889.3633,2167822942789.653,2008203809958.7754,2037607012577.6262,43.58669401788076,44.554874613776505,43.245750884592354,44.01409568829424,1672692853862.1213,1644414332743.8855,1581069161375.0208,1555447501161.416,1555094041770.1633,1529107823804.4653,1775659873481.0925,1749085926916.4956,NaN,NaN,NaN,NaN,207989588187.5722,197751267694.45007
1629849600,2037450944144.0903,2119575038205.372,1989914580109.0315,2089039968642.5042,43.997122984803966,44.51135343060648,43.69106148214465,44.091061165378726,1685766531244.7905,1658429312798.5112,1594551813025.2847,1568442953172.849,1567336850035.076,1541850832548.0022,1786935780521.233,1761702544784.7415,NaN,NaN,NaN,NaN,193732349473.4078,198827315519.83762
1629936000,2088898791552.6797,2128287640188.3438,1953658975328.5417,1990964230472.377,44.0980111114799,44.54978698562247,43.60402170641533,44.24315529701131,1698807384262.704,1672059097477.1282,1604985415632.8594,1580851397981.516,1578346604819.8018,1554016089971.9353,1798127644772.6135,1773844244780.6987,NaN,NaN,NaN,NaN,187829982774.0498,199484852240.83286
1630022400,1991457852498.2297,2131762461662.2993,1960558864804.083,2117913016445.8752,44.226563468318645,44.46300053675681,43.37548810363583,43.56847295984235,1712877836572.113,1685740322342.2703,1617277736868.2385,1593207427322.146,1591151816820.0627,1566394665587.9778,1809066491228.013,1785584993596.4702,NaN,NaN,NaN,NaN,195690650704.98352,198718270913.74283
1630108800,2118015221835.0005,2144883502603.8547,2062824106595.288,2107754852613.4526,43.47679698896973,43.968611307822286,43.13368022512676,43.54592948114448,1727615786588.9119,1699552078506.1284,1628459767552.2607,1605268778890.7332,1606137997442.6082,1579642442872.8545,1820076885043.6143,1797082290745.5183,NaN,NaN,NaN,NaN,162036013080.84464,197402105122.71606
1630195200,2108328178467.7996,2158818835024.084,2042584664171.4077,2098080420847.4927,43.63226226706621,43.99778062366743,43.24824718710517,43.730343544848424,1742619186295.1797,1713537344992.74,1639511618740.4866,1616957270363.8267,1620173789620.5935,1593152891788.7676,1831183178485.597,1808449253325.5444,NaN,NaN,NaN,NaN,158739739105.6323,195527207707.12988
1630281600,2098265471409.273,2149069895892.0674,2010541870575.2468,2051328150589.92,43.62622382596433,43.7284507404329,42.689503307061166,42.97924495581494,1757320717960.6138,1727848182335.9048,1650961989584.3604,1628239305675.6418,1633332817899.4758,1606546200492.337,1841605693810.3992,1819501400153.8293,NaN,NaN,NaN,NaN,188281417295.60587,195484274932.08472
1630368000,2051305331433.2927,2170781739736.1865,2022650497553.6677,2099695267143.4248,43.069239934754336,43.422412915872215,41.801781806105424,42.21470329042436,1772337541309.3838,1742554213745.2407,1662954306485.2788,1639833083846.1255,1647394788385.3657,1620162396456.68,1852398351053.8677,1830467050453.842,NaN,NaN,NaN,NaN,224338960878.2961,195601503245.95587
1630454400,2100225771195.3232,2248759009382.1113,2060821201030.8828,2218240527560.648,42.093604110189325,42.363035469824446,40.98332325097416,41.31550803838485,1789970430025.501,1757972732435.9182,1676326826454.7983,1651642901763.4375,1662722407056.0771,1634349066656.479,1865393782474.4658,1842109294460.7166,NaN,NaN,NaN,NaN,224946112284.0958,196328736154.80157
1630540800,2219239694447.278,2304776852272.011,2174465125570.7158,2233055157632.671,41.39350009153072,42.04556968866168,41.114607089125855,41.501398041785706,1809000166900.5862,1774249608498.2532,1689392027343.7,1663829353721.7253,1680914059743.0837,1649870731018.6807,1879799784762.91,1854672791228.1143,NaN,NaN,NaN,NaN,222710642341.99976,198038249180.77295
1630627200,2234944413064.6914,2353057905470.3423,2175099183435.6418,2287053156687.0503,41.37031073084599,41.705203002321426,40.69456765891706,41.03240749018173,1828679222903.1968,1791461615819.8567,1704351428657.254,1676797315705.079,1699269654613.3865,1666337038883.5825,1895316444458.2356,1868220675638.1548,NaN,NaN,NaN,NaN,247847636025.0743,200540471861.77512
1630713600,2288188894001.91,2358438337493.979,2231280180010.421,2292806750766.3394,41.014871748058425,41.527441579639834,40.216801492005146,40.866376155320104,1849251213650.923,1809847714957.9185,1718776627958.0771,1690360243379.8223,1718932366392.6023,1683868814719.9224,1910500768820.0632,1882314040032.1243,NaN,NaN,NaN,NaN,216866545018.60202,201415966845.8546
1630800000,2295522763769.5776,2408489471357.567,2247737315336.689,2368163972627.8374,40.82300508017094,41.317623553489085,40.42474086963528,41.02838827782334,1871342155971.9858,1829648637890.4387,1734569237412.0603,1704683229565.1785,1738926587619.7769,1702221405686.5405,1926828267263.9158,1897152115776.0547,NaN,NaN,NaN,NaN,205833981745.79538,200987022243.65988
1630886400,2369788248455.556,2449427448451.9844,2303001374410.648,2398538168558.698,41.000286813918976,41.559328270586285,40.44181734850977,41.21777625825265,1893711902497.321,1850396932384.8027,1752014994207.0303,1719820863115.625,1759807000828.9873,1721416604067.3562,1943962666647.131,1912755632733.08,NaN,NaN,NaN,NaN,241283905340.37857,201948759303.1076
1630972800,2398864405731.5957,2456726332570.079,1848503750992.977,2118926629622.0908,41.323253549451074,43.33036703018533,40.5290223132982,41.613557670246536,1916768487033.7324,1871950596411.4321,1764271159310.3193,1734796689508.9487,1772297384114.3792,1738376864083.0305,1960774590120.0146,1928761951862.0583,NaN,NaN,NaN,NaN,418137272612.09375,212539202210.76505
1631059200,2124285812088.953,2205869432367.8726,1972780956334.6646,2130345485012.3489,41.5228421531045,42.36505560153324,40.400632640116854,40.68566451973379,1935670136145.4744,1893348779059.8875,1776988238620.756,1749324051501.6494,1788583297880.11,1755112342015.3904,1968810486587.1575,1942111463437.0913,NaN,NaN,NaN,NaN,327430362107.6239,218781496854.16318
