time,open,high,low,close,MA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Rolling POC,Volume,Volume MA
1655306100,106.06,106.3,105.71,105.81,NaN,NaN,NaN,NaN,NaN,NaN,77988,89420.85
1655307000,105.81,106.34,105.77,106.285,NaN,NaN,NaN,NaN,NaN,NaN,61556,89955.35
1655307900,106.285,106.49,105.98,106.36,NaN,NaN,NaN,NaN,NaN,NaN,66973,90304.9
1655308800,106.36,106.69,106.28,106.64,NaN,NaN,NaN,NaN,NaN,NaN,52056,90103.4
1655309700,106.66,107.04,106.6,106.68,NaN,NaN,NaN,NaN,NaN,NaN,72199,90595.95
1655310600,106.69,106.75,105.99,106.07,NaN,NaN,NaN,NaN,NaN,NaN,43521,90568.05
1655311500,106.11,106.14,105.38,105.46,NaN,NaN,NaN,NaN,NaN,NaN,57586,91359.85
1655312400,105.5,106.03,105.47,105.92,NaN,NaN,NaN,NaN,NaN,NaN,40423,91155.35
1655313300,105.94,106.3,105.86,106.22,NaN,NaN,NaN,NaN,NaN,NaN,40014,89677.5
1655314200,106.2,106.45,106.14,106.19,NaN,NaN,NaN,NaN,NaN,NaN,38019,86855.3
1655315100,106.15,106.81,105.8,106.7,NaN,NaN,NaN,NaN,NaN,NaN,43198,83410.3
1655316000,106.69,107.37,104.88,105.82,NaN,NaN,NaN,NaN,NaN,NaN,102505,80882
1655316900,105.89,106.84,105.48,105.73,NaN,NaN,NaN,NaN,NaN,NaN,79257,74833.35
1655317800,105.595,108.57,104.37,108.31,NaN,NaN,NaN,NaN,NaN,NaN,123561,72185.4
1655318700,108.53,108.83,106.39,106.66,NaN,NaN,NaN,NaN,NaN,NaN,144110,73491.4
1655319600,106.69,107.69,106.59,106.85,NaN,NaN,NaN,NaN,NaN,NaN,83441,73520.65
1655320500,106.82,108.36,106.54,108.34,NaN,NaN,NaN,NaN,NaN,NaN,91098,74416.7
1655321400,108.33,109.05,107.39,107.57,NaN,NaN,NaN,NaN,NaN,NaN,122237,77049.5
1655322300,107.55,108.085,107.14,107.63,NaN,NaN,NaN,NaN,NaN,NaN,285954,86992.35
1655386200,104.47,104.53,103.37,103.95,NaN,NaN,NaN,NaN,NaN,NaN,224661,92517.85
1655387100,103.83,104.55,103.72,104.14,NaN,NaN,NaN,NaN,NaN,NaN,135469,95391.9
1655388000,104.07,104.07,102.82,102.89,NaN,NaN,NaN,NaN,NaN,NaN,176607,101144.45
1655388900,102.9,104.24,102.85,103.85,NaN,NaN,NaN,NaN,NaN,NaN,108493,103220.45
1655389800,103.84,104,102.77,102.77,NaN,NaN,NaN,NaN,NaN,NaN,97105,105472.9
1655390700,102.8,102.8,102.38,102.5,NaN,NaN,NaN,NaN,NaN,NaN,74080,105566.95
1655391600,102.53,103.67,102.51,103.63,NaN,NaN,NaN,NaN,NaN,NaN,56075,106194.65
1655392500,103.46,103.8,103.13,103.38,NaN,NaN,NaN,NaN,NaN,NaN,55345,106082.6
1655393400,103.38,103.43,102.68,102.85,NaN,NaN,NaN,NaN,NaN,NaN,46889,106405.9
1655394300,102.84,103.25,102.55,103.25,NaN,NaN,NaN,NaN,NaN,NaN,52114,107010.9
1655395200,103.22,103.36,102.77,102.86,NaN,NaN,NaN,NaN,NaN,NaN,40880,107153.95
1655396100,102.9,103.7,102.875,103.63,NaN,NaN,NaN,NaN,NaN,NaN,49245,107456.3
1655397000,103.61,103.805,103.28,103.71,NaN,NaN,NaN,NaN,NaN,NaN,49028,104782.45
1655397900,103.64,103.98,103.45,103.68,NaN,NaN,NaN,NaN,NaN,NaN,36835,102661.35
1655398800,103.69,104.05,103.58,103.88,NaN,NaN,NaN,NaN,NaN,NaN,100030,101484.8
1655399700,103.86,104.35,103.58,104.18,NaN,NaN,NaN,NaN,NaN,NaN,60457,97302.15
1655400600,104.16,104.26,103,103,NaN,NaN,NaN,NaN,NaN,NaN,82445,97252.35
1655401500,102.99,103.02,102.73,102.78,NaN,NaN,NaN,NaN,NaN,NaN,94631,97429
1655402400,102.79,103.01,102.45,102.81,NaN,NaN,NaN,NaN,NaN,NaN,69436,94788.95
1655403300,102.78,102.85,102.36,102.5,NaN,NaN,NaN,NaN,NaN,NaN,70285,84005.5
1655404200,102.49,102.7,102.07,102.54,NaN,NaN,NaN,NaN,NaN,NaN,104476,77996.25
1655405100,102.54,102.69,102.01,102.43,NaN,NaN,NaN,NaN,NaN,NaN,62084,74327
1655406000,102.42,103.36,102.35,102.92,NaN,NaN,NaN,NaN,NaN,NaN,91834,70088.35
1655406900,102.82,103.65,102.67,103.54,NaN,NaN,NaN,NaN,NaN,NaN,76627,68495.05
1655407800,103.53,103.61,102.92,103.09,NaN,NaN,NaN,NaN,NaN,NaN,79755,67627.55
1655408700,103.08,103.79,102.82,103.79,NaN,NaN,NaN,NaN,NaN,NaN,406143,84230.7
1655472600,102.8,105.64,102.8,105.41,NaN,NaN,NaN,NaN,NaN,NaN,147562,88805.05
1655473500,105.35,106.04,105.13,105.39,NaN,NaN,NaN,NaN,NaN,NaN,127325,92404.05
1655474400,105.51,106.16,105.04,106,NaN,NaN,NaN,NaN,NaN,NaN,107617,95440.45
1655475300,105.96,106.09,104.73,105.25,NaN,NaN,NaN,NaN,NaN,NaN,130421,99355.8
1655476200,105.26,105.44,104.41,105.03,NaN,NaN,NaN,NaN,NaN,NaN,89590,101791.3
1655477100,104.91,104.91,104.335,104.47,NaN,NaN,NaN,NaN,NaN,NaN,97431,104200.6
1655478000,104.46,105.47,104.03,104.92,NaN,NaN,NaN,NaN,NaN,NaN,146714,109084.9
1655478900,104.92,105.65,104.84,105.63,NaN,NaN,NaN,NaN,NaN,NaN,130973,113791.8
1655479800,105.63,105.78,105.09,105.09,NaN,NaN,NaN,NaN,NaN,NaN,49935,111287.05
1655480700,105.05,105.31,104.84,105.15,NaN,NaN,NaN,NaN,NaN,NaN,61339,111331.15
1655481600,105.12,105.69,104.88,105.65,NaN,NaN,NaN,NaN,NaN,NaN,49078,109662.8
1655482500,105.68,105.85,105.5,105.7,NaN,NaN,NaN,NaN,NaN,NaN,47616,107312.05
1655483400,105.72,106.08,105.48,106.05,NaN,NaN,NaN,NaN,NaN,NaN,48496,106265.05
1655484300,105.94,106.11,105.67,105.81,NaN,NaN,NaN,NaN,NaN,NaN,44979,104999.75
1655485200,105.81,106.98,105.73,106.77,NaN,NaN,NaN,NaN,NaN,NaN,71549,103353.4
1655486100,106.78,106.81,106.305,106.42,NaN,NaN,NaN,NaN,NaN,NaN,69473,103722.85
1655487000,106.45,106.74,106.33,106.56,NaN,NaN,NaN,NaN,NaN,NaN,61993,102230.8
1655487900,106.47,106.49,105.9,106.27,NaN,NaN,NaN,NaN,NaN,NaN,36103,100204.6
1655488800,106.34,106.46,105.95,106.26,NaN,NaN,NaN,NaN,NaN,NaN,46432,98538.45
1655489700,106.23,106.54,106.16,106.37,NaN,NaN,NaN,NaN,NaN,NaN,65479,81505.25
1655490600,106.35,106.51,106.04,106.2,NaN,NaN,NaN,NaN,NaN,NaN,84933,78373.8
1655491500,106.18,106.21,105.83,105.88,NaN,NaN,NaN,NaN,NaN,NaN,94183,76716.7
1655492400,105.88,106.11,105.15,105.23,NaN,NaN,NaN,NaN,NaN,NaN,118874,77279.55
1655493300,105.22,105.96,105.04,105.9,NaN,NaN,NaN,NaN,NaN,NaN,136025,77559.75
1655494200,105.9,105.94,105.49,105.54,NaN,NaN,NaN,NaN,NaN,NaN,114838,78822.15
1655495100,105.54,106.76,105.31,106.14,NaN,NaN,NaN,NaN,NaN,NaN,732658,110583.5
1655818200,108.205,110.3,107.9,109.35,NaN,NaN,NaN,NaN,NaN,NaN,212691,113882.35
1655819100,109.36,110.14,109.09,109.94,NaN,NaN,NaN,NaN,NaN,NaN,142563,114461.85
1655820000,110,110.88,109.82,110.88,NaN,NaN,NaN,NaN,NaN,NaN,154089,119669.55
1655820900,110.89,111.61,110.67,110.85,NaN,NaN,NaN,NaN,NaN,NaN,134433,123324.25
1655821800,110.9,111.29,110.56,110.56,NaN,NaN,NaN,NaN,NaN,NaN,74847,124612.7
1655822700,110.54,110.83,110.15,110.28,NaN,NaN,NaN,NaN,NaN,NaN,90188,126741.3
1655823600,110.24,110.4,109.87,110.08,NaN,NaN,NaN,NaN,NaN,NaN,55067,127069.85
1655824500,110.09,110.21,109.32,109.38,NaN,NaN,NaN,NaN,NaN,NaN,63113,127976.55
1655825400,109.38,109.48,108.93,109.09,NaN,NaN,NaN,NaN,NaN,NaN,72914,128044.8
1655826300,109.08,109.19,108.79,108.9,NaN,NaN,NaN,NaN,NaN,NaN,50397,127091
1655827200,108.9,109.13,108.4,108.63,NaN,NaN,NaN,NaN,NaN,NaN,74297,127706.2
1655828100,108.63,108.71,108.35,108.51,NaN,NaN,NaN,NaN,NaN,NaN,50067,128404.4
1655829000,108.5,109.05,108.41,109.04,NaN,NaN,NaN,NaN,NaN,NaN,42133,128189.45
1655829900,109.06,109.13,108.69,108.69,NaN,NaN,NaN,NaN,NaN,NaN,77894,128810.2
1655830800,108.7,108.98,108.11,108.95,NaN,NaN,NaN,NaN,NaN,NaN,71956,128161.35
1655831700,108.94,109.24,108.78,108.88,NaN,NaN,NaN,NaN,NaN,NaN,47205,125812.45
1655832600,108.95,109.23,108.71,108.83,NaN,NaN,NaN,NaN,NaN,NaN,31988,121468.15
1655833500,108.85,108.98,108.74,108.85,NaN,NaN,NaN,NaN,NaN,NaN,23136,115823.7
1655834400,108.86,108.88,108.39,108.39,NaN,NaN,NaN,NaN,NaN,NaN,42148,112189.2
1655835300,108.41,108.81,108.4,108.69,NaN,NaN,NaN,NaN,NaN,NaN,38675,77490.05
1655836200,108.73,108.905,108.51,108.68,NaN,NaN,NaN,NaN,NaN,NaN,41866,68948.8
1655837100,108.67,108.9,108.47,108.86,NaN,NaN,NaN,NaN,NaN,NaN,38509,63746.1
1655838000,108.88,109.15,108.81,109.12,NaN,NaN,NaN,NaN,NaN,NaN,40268,58055.05
1655838900,109.15,109.26,108.84,109.03,NaN,NaN,NaN,NaN,NaN,NaN,53133,53990.05
1655839800,109.07,109.19,108.88,109,NaN,NaN,NaN,NaN,NaN,NaN,54962,52995.8
1655840700,108.985,108.985,108.4,108.67,NaN,NaN,NaN,NaN,NaN,NaN,192001,58086.45
1655904600,107.42,108.72,107.02,108.72,NaN,NaN,NaN,NaN,NaN,NaN,120076,61336.9
1655905500,108.8,109.87,108.47,109.5,NaN,NaN,NaN,NaN,NaN,NaN,121850,64273.75
1655906400,109.6,110.19,108.83,110.15,NaN,NaN,NaN,NaN,NaN,NaN,94558,65355.95
1655907300,110.16,111.19,109.91,111.06,NaN,NaN,NaN,NaN,NaN,NaN,109040,68288.1
1655908200,111.04,112.13,110.83,111.38,NaN,NaN,NaN,NaN,NaN,NaN,119584,70552.45
1655909100,111.36,111.43,110.55,110.78,NaN,NaN,NaN,NaN,NaN,NaN,113136,73705.9
1655910000,110.76,110.78,109.91,109.93,NaN,NaN,NaN,NaN,NaN,NaN,74261,75312.3
1655910900,109.9,110.32,109.865,110.12,NaN,NaN,NaN,NaN,NaN,NaN,55490,74192.1
1655911800,110.11,110.64,109.72,109.83,NaN,NaN,NaN,NaN,NaN,NaN,50878,73138.2
1655912700,109.82,109.85,109.1,109.11,NaN,NaN,NaN,NaN,NaN,NaN,69498,74252.85
1655913600,109.11,109.63,108.87,109.11,NaN,NaN,NaN,NaN,NaN,NaN,55906,75448.75
1655914500,109.11,109.47,108.96,109.31,NaN,NaN,NaN,NaN,NaN,NaN,40843,76334.1
1655915400,109.3,109.6,109.19,109.4,NaN,NaN,NaN,NaN,NaN,NaN,42585,76355.95
1655916300,109.38,109.63,109.145,109.63,NaN,NaN,NaN,NaN,NaN,NaN,26659,75755.15
1655917200,109.68,109.91,109.31,109.91,NaN,NaN,NaN,NaN,NaN,NaN,22953,74809.5
1655918100,109.93,110.3,109.85,109.97,NaN,NaN,NaN,NaN,NaN,NaN,44453,75106.7
1655919000,110.01,110.2,109.9,110.2,NaN,NaN,NaN,NaN,NaN,NaN,29540,74570.3
1655919900,110.17,110.23,109.795,110.04,NaN,NaN,NaN,NaN,NaN,NaN,34807,73654
1655920800,110.08,110.76,110.04,110.69,NaN,NaN,NaN,NaN,NaN,NaN,56799,73745.85
1655921700,110.69,110.88,110.17,110.24,NaN,NaN,NaN,NaN,NaN,NaN,49899,66640.75
1655922600,110.27,110.64,110.22,110.38,NaN,NaN,NaN,NaN,NaN,NaN,26825,61978.2
1655923500,110.35,110.58,110.07,110.42,NaN,NaN,NaN,NaN,NaN,NaN,32003,57485.85
1655924400,110.49,110.53,110.06,110.18,NaN,NaN,NaN,NaN,NaN,NaN,35618,54538.85
1655925300,110.21,110.31,109.43,109.6,NaN,NaN,NaN,NaN,NaN,NaN,45635,51368.6
1655926200,109.58,109.665,108.76,109.05,NaN,NaN,NaN,NaN,NaN,NaN,79820,49380.4
1655927100,109.03,109.48,108.67,108.94,NaN,NaN,NaN,NaN,NaN,NaN,192061,53326.65
1655991000,110.34,111.17,108.72,108.92,NaN,NaN,NaN,NaN,NaN,NaN,175020,58364.6
1655991900,108.92,109.4,107.94,109.105,NaN,NaN,NaN,NaN,NaN,NaN,143046,62742.4
1655992800,109.11,110.04,109.03,109.68,NaN,NaN,NaN,NaN,NaN,NaN,80968,64246.9
1655993700,109.64,110.7,109.54,110.32,NaN,NaN,NaN,NaN,NaN,NaN,59501,63747.05
1655994600,110.4,110.93,110.06,110.79,NaN,NaN,NaN,NaN,NaN,NaN,91844,65543.95
1655995500,110.77,111.52,110.68,111.43,NaN,NaN,NaN,NaN,NaN,NaN,101882,68595.9
1655996400,111.49,111.76,110.9,111.64,NaN,NaN,NaN,NaN,NaN,NaN,89408,70937.05
1655997300,111.62,111.81,111.14,111.43,NaN,NaN,NaN,NaN,NaN,NaN,71091,73158.65
1655998200,111.46,111.58,110.6,111.02,NaN,NaN,NaN,NaN,NaN,NaN,75184,75770.2
1655999100,111.01,111.09,110.46,110.57,NaN,NaN,NaN,NaN,NaN,NaN,58832,76489.15
1656000000,110.58,110.67,109.9,110.46,NaN,NaN,NaN,NaN,NaN,NaN,71246,78574.45
1656000900,110.48,110.97,110.33,110.66,NaN,NaN,NaN,NaN,NaN,NaN,74344,80551.3
1656001800,110.66,110.75,109.96,110.27,NaN,NaN,NaN,NaN,NaN,NaN,45939,80008.3
1656002700,110.26,110.42,109.92,109.92,NaN,NaN,NaN,NaN,NaN,NaN,51613,80094
1656003600,109.93,110.3,109.57,109.93,NaN,NaN,NaN,NaN,NaN,NaN,46502,81077.85
1656004500,109.95,110.38,109.94,110.13,NaN,NaN,NaN,NaN,NaN,NaN,46320,81793.7
1656005400,110.26,110.58,109.98,110.18,NaN,NaN,NaN,NaN,NaN,NaN,40374,82031.5
1656006300,110.19,110.99,110.16,110.9,NaN,NaN,NaN,NaN,NaN,NaN,36255,81562.5
1656007200,110.79,110.99,110.74,110.76,NaN,NaN,NaN,NaN,NaN,NaN,22975,78720.25
1656008100,110.82,111.25,110.66,111.15,NaN,NaN,NaN,NaN,NaN,NaN,34675,70850.95
1656009000,111.14,111.71,111.11,111.41,NaN,NaN,NaN,NaN,NaN,NaN,69182,65559.05
1656009900,111.43,111.58,111.31,111.52,NaN,NaN,NaN,NaN,NaN,NaN,46247,60719.1
1656010800,111.58,112.08,111.38,112.04,NaN,NaN,NaN,NaN,NaN,NaN,59429,59642.15
1656011700,112.03,112.13,111.695,112.01,NaN,NaN,NaN,NaN,NaN,NaN,58607,59597.45
1656012600,112.01,112.87,112.01,112.59,NaN,NaN,NaN,NaN,NaN,NaN,139493,61979.9
1656013500,112.57,113,112.42,112.42,NaN,NaN,NaN,NaN,NaN,NaN,251353,69453.45
1656077400,112.37,114.3,111.465,114.23,NaN,NaN,NaN,NaN,NaN,NaN,217529,75859.5
1656078300,114.24,114.65,113.78,113.91,NaN,NaN,NaN,NaN,NaN,NaN,177697,81189.8
1656079200,113.91,115.46,113.91,115.2,NaN,NaN,NaN,NaN,NaN,NaN,187702,86815.7
1656080100,115.22,115.56,114.48,114.76,NaN,NaN,NaN,NaN,NaN,NaN,72882,87518.2
1656081000,114.81,115.03,114.05,114.17,NaN,NaN,NaN,NaN,NaN,NaN,91815,88546.65
1656081900,114.13,114.65,113.9,114.55,NaN,NaN,NaN,NaN,NaN,NaN,68414,88250.15
1656082800,114.55,114.93,114.47,114.49,NaN,NaN,NaN,NaN,NaN,NaN,103600,91133.2
1656083700,114.45,114.55,113.89,114.52,NaN,NaN,NaN,NaN,NaN,NaN,66435,91874.3
1656084600,114.52,114.69,114.2,114.2,NaN,NaN,NaN,NaN,NaN,NaN,68683,92983.35
1656085500,114.18,114.74,114.04,114.73,NaN,NaN,NaN,NaN,NaN,NaN,40805,92707.6
1656086400,114.74,114.98,114.62,114.95,NaN,NaN,NaN,NaN,NaN,NaN,63684,93873.1
1656087300,114.96,115.04,114.53,114.7,NaN,NaN,NaN,NaN,NaN,NaN,60073,95064
1656088200,114.7,114.725,114.32,114.69,NaN,NaN,NaN,NaN,NaN,NaN,72336,97532.05
1656089100,114.66,114.87,114.44,114.86,NaN,NaN,NaN,NaN,NaN,NaN,35996,97598.1
1656090000,114.77,114.92,114.56,114.88,NaN,NaN,NaN,NaN,NaN,NaN,37421,96010.05
1656090900,114.88,114.89,114.56,114.76,NaN,NaN,NaN,NaN,NaN,NaN,45932,95994.3
1656091800,114.72,114.94,114.625,114.76,NaN,NaN,NaN,NaN,NaN,NaN,37359,94890.8
1656092700,114.75,114.85,114.64,114.725,NaN,NaN,NaN,NaN,NaN,NaN,31606,93540.75
1656093600,114.75,114.99,114.6,114.94,NaN,NaN,NaN,NaN,NaN,NaN,30162,88074.2
1656094500,114.95,115.37,114.95,115.2,NaN,NaN,NaN,NaN,NaN,NaN,51988,78105.95
1656095400,115.22,115.48,115.18,115.45,NaN,NaN,NaN,NaN,NaN,NaN,57592,70109.1
1656096300,115.45,115.58,115.36,115.54,NaN,NaN,NaN,NaN,NaN,NaN,60913,64269.9
1656097200,115.49,115.52,115.22,115.36,NaN,NaN,NaN,NaN,NaN,NaN,47424,57256
1656098100,115.37,115.46,115.235,115.33,NaN,NaN,NaN,NaN,NaN,NaN,64619,56842.85
1656099000,115.32,115.47,115.08,115.4,NaN,NaN,NaN,NaN,NaN,NaN,66123,55558.25
1656099900,115.38,116.71,115.34,116.71,NaN,NaN,NaN,NaN,NaN,NaN,474976,75886.35
1656336600,117.09,117.98,114.3,114.4,NaN,NaN,NaN,NaN,NaN,NaN,287664,85089.55
1656337500,114.41,114.56,113.56,114.39,NaN,NaN,NaN,NaN,NaN,NaN,143665,88951.05
1656338400,114.41,115.25,114.03,114.32,NaN,NaN,NaN,NaN,NaN,NaN,112639,91148.85
1656339300,114.29,114.44,113.52,113.66,NaN,NaN,NaN,NaN,NaN,NaN,105365,94376.85
1656340200,113.65,114.69,113.63,114.65,NaN,NaN,NaN,NaN,NaN,NaN,65763,94480.8
1656341100,114.62,115.47,114.3,115.23,NaN,NaN,NaN,NaN,NaN,NaN,68388,94896.55
1656342000,115.27,115.38,114.49,114.62,NaN,NaN,NaN,NaN,NaN,NaN,56234,94091.45
1656342900,114.59,114.97,114.43,114.85,NaN,NaN,NaN,NaN,NaN,NaN,54992,95041.25
1656343800,114.86,115.1,114.46,115.05,NaN,NaN,NaN,NaN,NaN,NaN,50012,95670.8
1656344700,115.06,115.21,114.47,114.57,NaN,NaN,NaN,NaN,NaN,NaN,40826,95415.5
1656345600,114.57,114.75,114.08,114.1,NaN,NaN,NaN,NaN,NaN,NaN,59918,96543.45
1656346500,114.09,114.33,113.83,114,NaN,NaN,NaN,NaN,NaN,NaN,67032,98314.75
1656347400,113.94,114.23,113.77,114.2,NaN,NaN,NaN,NaN,NaN,NaN,34846,98548.95
1656348300,114.23,114.47,114.16,114.42,NaN,NaN,NaN,NaN,NaN,NaN,32655,97582.3
1656349200,114.43,114.44,114.02,114.21,NaN,NaN,NaN,NaN,NaN,NaN,38993,96652.35
1656350100,114.22,114.41,113.99,114.18,NaN,NaN,NaN,NaN,NaN,NaN,29623,95087.85
1656351000,114.13,114.2,113.75,113.87,NaN,NaN,NaN,NaN,NaN,NaN,39754,94704.35
1656351900,113.87,114.05,113.74,113.8,NaN,NaN,NaN,NaN,NaN,NaN,37117,93329.25
1656352800,113.8,114,113.54,113.68,NaN,NaN,NaN,NaN,NaN,NaN,49852,92515.7
1656353700,113.69,113.86,113.35,113.37,NaN,NaN,NaN,NaN,NaN,NaN,68487,72191.25
1656354600,113.32,113.85,113.28,113.58,NaN,NaN,NaN,NaN,NaN,NaN,39684,59792.25
1656355500,113.58,113.85,113.48,113.55,NaN,NaN,NaN,NaN,NaN,NaN,39216,54569.8
1656356400,113.55,113.67,113.01,113.53,NaN,NaN,NaN,NaN,NaN,NaN,71120,52493.85
1656357300,113.49,113.65,113.36,113.59,NaN,NaN,NaN,NaN,NaN,NaN,54777,49964.45
1656358200,113.575,113.575,113.03,113.42,NaN,NaN,NaN,NaN,NaN,NaN,124826,52917.6
1656359100,113.43,113.53,112.71,113.22,NaN,NaN,NaN,NaN,NaN,NaN,176334,58314.9
1656423000,113.42,114.84,112.9,114.48,NaN,NaN,NaN,NaN,NaN,NaN,154733,63239.85
1656423900,114.6,114.6,113.33,113.65,NaN,NaN,NaN,NaN,NaN,NaN,84397,64710.1
1656424800,113.5,113.77,112.2,112.36,NaN,NaN,NaN,NaN,NaN,NaN,126265,68522.75
1656425700,112.34,112.41,111.47,111.49,NaN,NaN,NaN,NaN,NaN,NaN,186436,75803.25
1656426600,111.48,111.48,110.3,111,NaN,NaN,NaN,NaN,NaN,NaN,199117,82763.2
1656427500,111.02,111.02,110.255,110.85,NaN,NaN,NaN,NaN,NaN,NaN,97835,84303.35
1656428400,110.82,111.18,110.16,110.22,NaN,NaN,NaN,NaN,NaN,NaN,93339,87228
1656429300,110.205,110.205,109.21,109.215,NaN,NaN,NaN,NaN,NaN,NaN,105136,90852.05
1656430200,109.205,109.62,108.62,108.62,NaN,NaN,NaN,NaN,NaN,NaN,78360,92820.4
1656431100,108.63,108.96,108.36,108.39,NaN,NaN,NaN,NaN,NaN,NaN,79065,95292.5
1656432000,108.38,108.7,107.95,108.31,NaN,NaN,NaN,NaN,NaN,NaN,103973,98503.45
1656432900,108.3,108.35,107.88,108.23,NaN,NaN,NaN,NaN,NaN,NaN,82959,100795.55
1656433800,108.18,108.73,108.02,108.69,NaN,NaN,NaN,NaN,NaN,NaN,50368,100821.35
1656434700,108.68,109.2,108.68,109.13,NaN,NaN,NaN,NaN,NaN,NaN,69025,100848.25
1656435600,109.12,109.14,108.14,108.16,NaN,NaN,NaN,NaN,NaN,NaN,69235,102325.8
1656436500,108.15,108.34,107.81,108.21,NaN,NaN,NaN,NaN,NaN,NaN,40195,102374.75
1656437400,108.2,108.4,107.87,107.88,NaN,NaN,NaN,NaN,NaN,NaN,43451,100991.3
1656438300,107.9,108.29,107.87,107.955,NaN,NaN,NaN,NaN,NaN,NaN,37844,100144.65
1656439200,107.97,108.13,107.5,107.59,NaN,NaN,NaN,NaN,NaN,NaN,56797,96743.2
1656440100,107.56,107.76,107.54,107.75,NaN,NaN,NaN,NaN,NaN,NaN,41763,90014.65
1656441000,107.72,107.73,107.13,107.37,NaN,NaN,NaN,NaN,NaN,NaN,59928,85274.4
1656441900,107.36,107.84,107.36,107.54,NaN,NaN,NaN,NaN,NaN,NaN,51160,83612.55
1656442800,107.52,107.72,107.28,107.43,NaN,NaN,NaN,NaN,NaN,NaN,75281,81063.35
1656443700,107.44,107.93,107.35,107.82,NaN,NaN,NaN,NaN,NaN,NaN,71272,75305.15
1656444600,107.8,108.13,107.44,107.54,NaN,NaN,NaN,NaN,NaN,NaN,89079,69803.25
1656445500,107.53,107.78,107.27,107.4,NaN,NaN,NaN,NaN,NaN,NaN,341939,82008.45
1656509400,107.38,109.15,106.96,107.75,NaN,NaN,NaN,NaN,NaN,NaN,194562,87069.6
1656510300,107.72,109.99,107.67,109.58,NaN,NaN,NaN,NaN,NaN,NaN,204380,92031.8
1656511200,109.53,110.99,109.34,110.02,NaN,NaN,NaN,NaN,NaN,NaN,240266,100127.1
1656512100,110,110.51,109.47,109.97,NaN,NaN,NaN,NaN,NaN,NaN,76449,99996.3
1656513000,110.01,110.56,109.42,110.56,NaN,NaN,NaN,NaN,NaN,NaN,69708,98283.05
1656513900,110.59,110.71,109.75,109.75,NaN,NaN,NaN,NaN,NaN,NaN,45033,96386.75
1656514800,109.76,109.98,109.33,109.6,NaN,NaN,NaN,NaN,NaN,NaN,41146,95925.65
1656515700,109.64,109.78,108.86,109.3,NaN,NaN,NaN,NaN,NaN,NaN,42252,94587
1656516600,109.25,109.73,109.03,109.15,NaN,NaN,NaN,NaN,NaN,NaN,41825,93216.5
1656517500,109.05,109.71,108.91,109.64,NaN,NaN,NaN,NaN,NaN,NaN,41012,93257.35
1656518400,109.64,109.7,108.76,108.79,NaN,NaN,NaN,NaN,NaN,NaN,42479,93208.75
1656519300,108.8,109.15,108.25,108.35,NaN,NaN,NaN,NaN,NaN,NaN,51809,93907
1656520200,108.36,108.69,108.15,108.4,NaN,NaN,NaN,NaN,NaN,NaN,55228,93828.55
1656521100,108.44,108.84,108.36,108.81,NaN,NaN,NaN,NaN,NaN,NaN,26413,93061.05
1656522000,108.75,109.11,108.58,108.58,NaN,NaN,NaN,NaN,NaN,NaN,34369,91783.1
1656522900,108.59,108.97,108.43,108.88,NaN,NaN,NaN,NaN,NaN,NaN,31646,90807.4
1656523800,108.82,109.24,108.68,109.23,NaN,NaN,NaN,NaN,NaN,NaN,26760,88381.35
1656524700,109.23,109.4,109.11,109.26,NaN,NaN,NaN,NaN,NaN,NaN,29099,86272.7
1656525600,109.24,109.7,109.16,109.42,NaN,NaN,NaN,NaN,NaN,NaN,43572,83997.35
1656526500,109.39,109.67,109.13,109.34,NaN,NaN,NaN,NaN,NaN,NaN,33733,68587.05
1656527400,109.34,109.34,108.64,108.64,NaN,NaN,NaN,NaN,NaN,NaN,24124,60065.15
1656528300,108.64,108.8,108.44,108.66,NaN,NaN,NaN,NaN,NaN,NaN,38687,51780.5
1656529200,108.8,109.16,108.57,109.03,NaN,NaN,NaN,NaN,NaN,NaN,66207,43077.55
1656530100,109.05,109.49,109,109.47,NaN,NaN,NaN,NaN,NaN,NaN,35893,41049.75
1656531000,109.46,109.47,108.86,109.14,NaN,NaN,NaN,NaN,NaN,NaN,52025,40165.6
1656531900,109.18,109.36,108.84,108.94,NaN,NaN,NaN,NaN,NaN,NaN,245843,50206.1
1656595800,108.11,108.11,105.01,105.09,NaN,NaN,NaN,NaN,NaN,NaN,256004,60949
1656596700,105.08,105.26,103.47,103.52,NaN,NaN,NaN,NaN,NaN,NaN,205833,69128.05
1656597600,103.49,103.52,102.53,103.43,NaN,NaN,NaN,NaN,NaN,NaN,360199,85046.75
1656598500,103.43,103.83,102.97,103.65,NaN,NaN,NaN,NaN,NaN,NaN,197312,92861.75
1656599400,103.675,104.245,103.57,103.57,NaN,NaN,NaN,NaN,NaN,NaN,176093,99542.45
1656600300,103.59,104.86,103.57,104.7,NaN,NaN,NaN,NaN,NaN,NaN,110621,102483.05
1656601200,104.69,105.34,104.25,105.16,NaN,NaN,NaN,NaN,NaN,NaN,92378,104340.55
1656602100,105.12,106.62,105.1,106.2,NaN,NaN,NaN,NaN,NaN,NaN,130178,109528.8
1656603000,106.22,106.56,105.74,106.49,NaN,NaN,NaN,NaN,NaN,NaN,95000,112560.35
1656603900,106.51,106.775,106.12,106.72,NaN,NaN,NaN,NaN,NaN,NaN,60716,114013.85
